Item Name,Listings,Price,Currency,Timestamp
Sealed Graffiti | Broken Heart (Wire Blue),37,0.51,CDN,2023-08-30 12:32:12.617119
Sealed Graffiti | BEEP (Dust Brown),108,0.10,CDN,2023-09-02 15:36:37.087089
Sealed Graffiti | Silver Bullet (Brick Red),98,0.10,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (War Pig Pink),175,0.10,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (Cash Green),146,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | BEEP (Monster Purple),147,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (Tiger Orange),128,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | BEEP (SWAT Blue),71,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (Frog Green),152,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (Desert Amber),82,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Silver Bullet (SWAT Blue),108,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | Bock Bock (Dust Brown),183,0.11,CDN,2023-09-02 15:36:38.204268
Sealed Graffiti | BEEP (Monarch Blue),227,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Silver Bullet (Battle Green),150,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | BEEP (Frog Green),177,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Bock Bock (Jungle Green),95,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Bock Bock (Wire Blue),136,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Silver Bullet (Princess Pink),115,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | BEEP (Princess Pink),134,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Silver Bullet (Tracer Yellow),134,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Bock Bock (Monarch Blue),82,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | BEEP (Desert Amber),157,0.11,CDN,2023-09-02 15:36:39.354935
Sealed Graffiti | Bock Bock (Frog Green),132,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | Bock Bock (Cash Green),126,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | OMG (Cash Green),130,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | OMG (Desert Amber),125,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | Bock Bock (Monster Purple),68,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | Silver Bullet (Wire Blue),91,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | Bock Bock (Tiger Orange),63,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | BEEP (Battle Green),104,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | BEEP (Jungle Green),156,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | OMG (Tracer Yellow),102,0.11,CDN,2023-09-02 15:36:40.538294
Sealed Graffiti | Grimace (Jungle Green),65,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | OMG (Dust Brown),131,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | OMG (Jungle Green),166,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | OMG (SWAT Blue),150,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Bock Bock (Brick Red),100,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | BEEP (Bazooka Pink),99,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Grimace (Dust Brown),59,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Grimace (Cash Green),67,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Chef Kiss (Tiger Orange),161,0.11,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Silver Bullet (Monarch Blue),111,0.12,CDN,2023-09-02 15:36:41.642682
Sealed Graffiti | Chef Kiss (Dust Brown),121,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | OMG (Tiger Orange),89,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Silver Bullet (Bazooka Pink),67,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Bock Bock (Violent Violet),65,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Bock Bock (War Pig Pink),102,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | BEEP (Shark White),131,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Silver Bullet (Shark White),75,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Bock Bock (Desert Amber),43,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Thoughtfull (Princess Pink),82,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | Bock Bock (SWAT Blue),125,0.12,CDN,2023-09-02 15:36:42.736466
Sealed Graffiti | OMG (Frog Green),108,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Bock Bock (Bazooka Pink),74,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Chef Kiss (Jungle Green),150,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Thoughtfull (Desert Amber),84,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Thoughtfull (Dust Brown),47,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Thoughtfull (Cash Green),68,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Chef Kiss (Battle Green),130,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | BOOM (Cash Green),65,0.12,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Grimace (Princess Pink),92,0.13,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | BEEP (War Pig Pink),118,0.13,CDN,2023-09-02 15:36:43.833654
Sealed Graffiti | Grimace (Frog Green),40,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Silver Bullet (Violent Violet),77,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Thoughtfull (Frog Green),84,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | BEEP (Tracer Yellow),100,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Thoughtfull (Battle Green),100,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | OMG (Wire Blue),133,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Grimace (Brick Red),78,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | OMG (Violent Violet),75,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Grimace (Wire Blue),74,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Lightbulb (Tracer Yellow),252,0.13,CDN,2023-09-02 15:36:44.969489
Sealed Graffiti | Thoughtfull (Monarch Blue),74,0.13,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Grimace (Battle Green),67,0.13,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Grimace (Monarch Blue),74,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Chef Kiss (Frog Green),124,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Bock Bock (Blood Red),40,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Thoughtfull (War Pig Pink),67,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Grimace (Tracer Yellow),87,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Thoughtfull (Brick Red),62,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | BEEP (Violent Violet),73,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Chef Kiss (Brick Red),103,0.14,CDN,2023-09-02 15:36:46.116664
Sealed Graffiti | Happy Cat (Battle Green),65,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Bock Bock (Princess Pink),51,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Thoughtfull (Jungle Green),44,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Chef Kiss (Wire Blue),125,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Happy Cat (Dust Brown),79,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Grimace (Blood Red),58,0.14,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Grimace (Monster Purple),43,0.15,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | OMG (Princess Pink),139,0.15,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | Little Crown (Shark White),51,0.15,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | OMG (War Pig Pink),106,0.15,CDN,2023-09-02 15:36:47.260888
Sealed Graffiti | OMG (Brick Red),108,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Grimace (SWAT Blue),114,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Grimace (Tiger Orange),54,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Chef Kiss (Monarch Blue),98,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Little Crown (Cash Green),54,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Grimace (Shark White),123,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Little Crown (War Pig Pink),111,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Thoughtfull (Wire Blue),69,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Happy Cat (Tiger Orange),67,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Thoughtfull (Tiger Orange),62,0.15,CDN,2023-09-02 15:36:48.410245
Sealed Graffiti | Happy Cat (Cash Green),75,0.15,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | OMG (Shark White),53,0.15,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Grimace (Desert Amber),22,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | OMG (Monarch Blue),95,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Chef Kiss (Cash Green),79,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | BOOM (Tiger Orange),79,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Applause (Monarch Blue),57,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Happy Cat (Frog Green),78,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Thoughtfull (Monster Purple),82,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Little Crown (Dust Brown),51,0.16,CDN,2023-09-02 15:36:49.543452
Sealed Graffiti | Thoughtfull (Violent Violet),27,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Happy Cat (Jungle Green),98,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Bock Bock (Shark White),46,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Happy Cat (Wire Blue),84,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | BOOM (Frog Green),72,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Chef Kiss (SWAT Blue),121,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Little Crown (Wire Blue),49,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | BOOM (Jungle Green),69,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Thoughtfull (Blood Red),58,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Happy Cat (SWAT Blue),83,0.16,CDN,2023-09-02 15:36:51.240934
Sealed Graffiti | Chef Kiss (War Pig Pink),134,0.16,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Applause (Tiger Orange),69,0.16,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | BOOM (Shark White),56,0.16,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Shining Star (Dust Brown),99,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Chef Kiss (Princess Pink),146,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Bock Bock (Tracer Yellow),52,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Happy Cat (Desert Amber),39,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Grimace (Violent Violet),66,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Applause (Cash Green),88,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Little Crown (Frog Green),54,0.17,CDN,2023-09-02 15:36:52.393349
Sealed Graffiti | Applause (Desert Amber),89,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Happy Cat (Princess Pink),94,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Little Bock (Tiger Orange),35,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | BOOM (Princess Pink),57,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Chef Kiss (Shark White),67,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | BOOM (Brick Red),51,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Shining Star (Battle Green),39,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Happy Cat (Monarch Blue),130,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Shining Star (Cash Green),56,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | Little Crown (Battle Green),39,0.17,CDN,2023-09-02 15:36:54.554899
Sealed Graffiti | BEEP (Blood Red),35,0.17,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | OMG (Bazooka Pink),60,0.17,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | BOOM (Wire Blue),41,0.17,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Shining Star (Frog Green),42,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Little Crown (Monarch Blue),81,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Applause (Dust Brown),166,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Chef Kiss (Tracer Yellow),73,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Little Bock (Frog Green),35,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Happy Cat (Tracer Yellow),89,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Little Crown (Tiger Orange),47,0.18,CDN,2023-09-02 15:36:57.757895
Sealed Graffiti | Little Crown (Brick Red),49,0.18,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | BOOM (War Pig Pink),44,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Little Bock (Battle Green),34,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | BOOM (Battle Green),38,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Shining Star (Jungle Green),55,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | BOOM (Monarch Blue),39,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Thoughtfull (Bazooka Pink),86,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Chef Kiss (Violent Violet),61,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Happy Cat (War Pig Pink),190,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Smirk (SWAT Blue),83,0.19,CDN,2023-09-02 15:36:58.956675
Sealed Graffiti | Grimace (War Pig Pink),62,0.19,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | BOOM (Desert Amber),151,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Applause (Wire Blue),61,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Smirk (Dust Brown),85,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Thoughtfull (SWAT Blue),49,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Happy Cat (Brick Red),61,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Little Crown (Princess Pink),87,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Applause (Frog Green),86,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Little Crown (SWAT Blue),36,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | OMG (Monster Purple),85,0.20,CDN,2023-09-02 15:37:00.632850
Sealed Graffiti | Little Bock (Dust Brown),38,0.20,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Applause (Brick Red),83,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Thoughtfull (Shark White),54,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Shining Star (SWAT Blue),38,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Smirk (Jungle Green),58,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Silver Bullet (Blood Red),47,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Smirk (Tiger Orange),94,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Shining Star (Desert Amber),56,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Smirk (Battle Green),69,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Applause (Battle Green),106,0.21,CDN,2023-09-02 15:37:02.794724
Sealed Graffiti | Applause (Princess Pink),107,0.21,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Applause (SWAT Blue),97,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Little Bock (Brick Red),33,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Goofy (Tiger Orange),37,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Smirk (Wire Blue),58,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Happy Cat (Bazooka Pink),52,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Applause (Jungle Green),79,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Little Crown (Violent Violet),64,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | BOOM (Monster Purple),36,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Happy Cat (Shark White),76,0.23,CDN,2023-09-02 15:37:06.605827
Sealed Graffiti | Smirk (Frog Green),50,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Shining Star (Monarch Blue),38,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Smirk (Desert Amber),64,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Little Bock (Cash Green),38,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Smirk (Brick Red),62,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Goofy (Princess Pink),57,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Goofy (Brick Red),41,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Applause (Violent Violet),48,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Applause (War Pig Pink),43,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Little Crown (Monster Purple),55,0.24,CDN,2023-09-02 15:37:07.702856
Sealed Graffiti | Applause (Monster Purple),37,0.24,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Chef Kiss (Monster Purple),60,0.24,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Shining Star (Tiger Orange),40,0.24,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Goofy (Jungle Green),54,0.24,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Kiss (Dust Brown),62,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Shining Star (Wire Blue),42,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Little Crown (Bazooka Pink),75,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Smirk (Cash Green),71,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Lightbulb (Shark White),405,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Goofy (Dust Brown),34,0.25,CDN,2023-09-02 15:37:08.840763
Sealed Graffiti | Little Crown (Desert Amber),67,0.25,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Kiss (Cash Green),38,0.25,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Grimace (Bazooka Pink),36,0.26,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Goofy (Monster Purple),34,0.26,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Goofy (War Pig Pink),57,0.26,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | BOOM (Violent Violet),36,0.26,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Shining Star (Princess Pink),52,0.27,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Goofy (Battle Green),103,0.27,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Goofy (Wire Blue),37,0.27,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Goofy (Desert Amber),49,0.27,CDN,2023-09-02 15:37:09.934135
Sealed Graffiti | Kiss (Desert Amber),48,0.27,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Smirk (War Pig Pink),53,0.27,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Little Bock (Wire Blue),37,0.27,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Happy Cat (Blood Red),38,0.27,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Happy Cat (Violent Violet),125,0.27,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Kiss (Frog Green),42,0.28,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Goofy (Cash Green),30,0.28,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Little Bock (Jungle Green),35,0.28,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Shining Star (Brick Red),47,0.28,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Little Crown (Jungle Green),55,0.28,CDN,2023-09-02 15:37:11.105447
Sealed Graffiti | Smirk (Blood Red),68,0.29,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | BOOM (Bazooka Pink),34,0.29,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Little Bock (War Pig Pink),36,0.29,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Kiss (Battle Green),48,0.29,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Goofy (Violent Violet),26,0.30,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | BOOM (Dust Brown),143,0.30,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Smirk (Monarch Blue),53,0.30,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Little Bock (SWAT Blue),33,0.31,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Little Bock (Princess Pink),37,0.31,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Smirk (Violent Violet),30,0.31,CDN,2023-09-02 15:37:12.217010
Sealed Graffiti | Little Bock (Desert Amber),39,0.31,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Broken Heart (Cash Green),46,0.31,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Little Bock (Monarch Blue),30,0.31,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Broken Heart (Dust Brown),59,0.31,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Shining Star (Shark White),80,0.31,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Smirk (Princess Pink),39,0.32,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Applause (Blood Red),43,0.32,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Kiss (Jungle Green),61,0.32,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Applause (Shark White),51,0.32,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | Kiss (Wire Blue),77,0.32,CDN,2023-09-02 15:37:13.377306
Sealed Graffiti | BOOM (Tracer Yellow),28,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Broken Heart (Desert Amber),61,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Little Bock (Shark White),58,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Goofy (SWAT Blue),38,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Goofy (Bazooka Pink),44,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Broken Heart (Tracer Yellow),65,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Broken Heart (Frog Green),49,0.34,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Broken Heart (Jungle Green),65,0.35,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Little Bock (Monster Purple),48,0.35,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Applause (Tracer Yellow),42,0.35,CDN,2023-09-02 15:37:14.474458
Sealed Graffiti | Shining Star (War Pig Pink),36,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | OMG (Blood Red),38,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Chef Kiss (Bazooka Pink),54,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Happy Cat (Monster Purple),45,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Little Crown (Blood Red),36,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Kiss (Tracer Yellow),52,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Kiss (Monarch Blue),41,0.35,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Goofy (Blood Red),55,0.36,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Little Bock (Blood Red),31,0.36,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Smirk (Shark White),90,0.36,CDN,2023-09-02 15:37:16.189154
Sealed Graffiti | Broken Heart (Tiger Orange),45,0.36,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Goofy (Monarch Blue),23,0.36,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Shining Star (Monster Purple),35,0.36,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | OMG (Battle Green),29,0.36,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Kiss (Tiger Orange),53,0.37,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Applause (Bazooka Pink),45,0.37,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Shining Star (Blood Red),70,0.38,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Smirk (Monster Purple),91,0.39,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Thoughtfull (Tracer Yellow),121,0.39,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Broken Heart (Wire Blue),42,0.39,CDN,2023-09-02 15:37:17.826784
Sealed Graffiti | Broken Heart (Battle Green),76,0.40,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Chef Kiss (Blood Red),45,0.40,CDN,2023-09-02 15:37:19.521301
Sealed Graffiti | Goofy (Tracer Yellow),27,0.41,CDN,2023-09-02 15:37:19.521301
