Item Name,Listings,Price,Currency,Timestamp
Sticker | stavn (Gold) | Antwerp 2022,17,7.97,CDN,2023-08-28 10:29:27.969035
Sticker | G2 Esports | Antwerp 2022,"10,152",0.07,CDN,2023-08-30 03:47:26.954049
Sticker | k0nfig (Glitter) | Antwerp 2022,"1,224",0.07,CDN,2023-08-30 03:47:26.954049
Sticker | Copenhagen Flames | Antwerp 2022,"23,501",0.07,CDN,2023-08-30 03:47:26.954049
"Sticker | broky (Glitter, Champion) | Antwerp 2022","2,018",0.07,CDN,2023-08-30 03:47:26.954049
Sticker | nicoodoz (Glitter) | Antwerp 2022,537,0.07,CDN,2023-08-30 03:47:28.061817
Sticker | apEX (Glitter) | Antwerp 2022,587,0.07,CDN,2023-08-30 03:47:28.061817
Sticker | stavn (Glitter) | Antwerp 2022,362,0.07,CDN,2023-08-30 03:47:28.061817
Sticker | sjuush (Glitter) | Antwerp 2022,407,0.07,CDN,2023-08-30 03:47:28.061817
Sticker | blameF (Glitter) | Antwerp 2022,531,0.08,CDN,2023-08-30 03:47:28.061817
Sticker | Calyx (Glitter) | Antwerp 2022,564,0.08,CDN,2023-08-30 03:47:28.061817
Sticker | imoRR (Glitter) | Antwerp 2022,418,0.08,CDN,2023-08-30 03:47:28.061817
"Sticker | karrigan (Glitter, Champion) | Antwerp 2022","1,823",0.08,CDN,2023-08-30 03:47:28.061817
Sticker | woxic (Glitter) | Antwerp 2022,"1,011",0.08,CDN,2023-08-30 03:47:28.061817
Sticker | sk0R (Glitter) | Antwerp 2022,324,0.08,CDN,2023-08-30 03:47:28.061817
Sticker | TeSeS (Glitter) | Antwerp 2022,490,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | junior (Glitter) | Antwerp 2022,744,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | nitr0 (Glitter) | Antwerp 2022,869,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | Natus Vincere | Antwerp 2022,"11,492",0.08,CDN,2023-08-30 03:47:29.150000
Sticker | XANTARES | Antwerp 2022,"2,112",0.08,CDN,2023-08-30 03:47:29.150000
Sticker | hades (Glitter) | Antwerp 2022,768,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | sh1ro | Antwerp 2022,"2,464",0.08,CDN,2023-08-30 03:47:29.150000
Sticker | saffee (Glitter) | Antwerp 2022,490,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | maden (Glitter) | Antwerp 2022,265,0.08,CDN,2023-08-30 03:47:29.150000
Sticker | Grim (Glitter) | Antwerp 2022,368,0.08,CDN,2023-08-30 03:47:29.150000
"Sticker | rain (Glitter, Champion) | Antwerp 2022","1,460",0.09,CDN,2023-08-30 03:47:30.281116
Sticker | buster (Glitter) | Antwerp 2022,599,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | Boombl4 (Glitter) | Antwerp 2022,758,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | exit (Glitter) | Antwerp 2022,"1,218",0.09,CDN,2023-08-30 03:47:30.281116
Sticker | tabseN (Glitter) | Antwerp 2022,409,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | electronic (Glitter) | Antwerp 2022,594,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | zorte (Glitter) | Antwerp 2022,347,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | Farlig (Glitter) | Antwerp 2022,531,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | karrigan (Glitter) | Antwerp 2022,497,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | shox (Glitter) | Antwerp 2022,457,0.09,CDN,2023-08-30 03:47:30.281116
Sticker | b1t (Glitter) | Antwerp 2022,385,0.09,CDN,2023-08-30 03:47:31.434295
Sticker | magixx (Glitter) | Antwerp 2022,411,0.09,CDN,2023-08-30 03:47:31.434295
Sticker | huNter (Glitter) | Antwerp 2022,539,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | FL1T (Glitter) | Antwerp 2022,330,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | rain (Glitter) | Antwerp 2022,746,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | broky (Glitter) | Antwerp 2022,458,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | Aleksib (Glitter) | Antwerp 2022,533,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | JaCkz (Glitter) | Antwerp 2022,320,0.1,CDN,2023-08-30 03:47:31.434295
"Sticker | ropz (Glitter, Champion) | Antwerp 2022",971,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | S1ren (Glitter) | Antwerp 2022,564,0.1,CDN,2023-08-30 03:47:31.434295
Sticker | Astralis | Antwerp 2022,"15,631",0.1,CDN,2023-08-30 03:47:32.552139
Sticker | Xyp9x (Glitter) | Antwerp 2022,361,0.1,CDN,2023-08-30 03:47:32.552139
Sticker | NiKo | Antwerp 2022,"2,137",0.11,CDN,2023-08-30 03:47:32.552139
Sticker | WOOD7 (Glitter) | Antwerp 2022,413,0.11,CDN,2023-08-30 03:47:32.552139
Sticker | floppy (Glitter) | Antwerp 2022,919,0.11,CDN,2023-08-30 03:47:32.552139
Sticker | degster (Glitter) | Antwerp 2022,463,0.11,CDN,2023-08-30 03:47:32.552139
Sticker | s1mple | Antwerp 2022,982,0.11,CDN,2023-08-30 03:47:32.552139
Sticker | drop (Glitter) | Antwerp 2022,408,0.12,CDN,2023-08-30 03:47:32.552139
Sticker | KSCERATO (Glitter) | Antwerp 2022,405,0.12,CDN,2023-08-30 03:47:32.552139
Sticker | Outsiders | Antwerp 2022,"15,410",0.12,CDN,2023-08-30 03:47:32.552139
Sticker | qikert (Glitter) | Antwerp 2022,548,0.12,CDN,2023-08-30 03:47:33.656633
Sticker | VINI | Antwerp 2022,"3,759",0.13,CDN,2023-08-30 03:47:33.656633
Sticker | dgt (Glitter) | Antwerp 2022,591,0.13,CDN,2023-08-30 03:47:33.656633
Sticker | forZe eSports (Glitter) | Antwerp 2022,"2,195",0.13,CDN,2023-08-30 03:47:33.656633
Sticker | Patsi (Glitter) | Antwerp 2022,549,0.13,CDN,2023-08-30 03:47:33.656633
Sticker | FalleN | Antwerp 2022,"7,456",0.14,CDN,2023-08-30 03:47:33.656633
Sticker | 9z Team | Antwerp 2022,"7,903",0.14,CDN,2023-08-30 03:47:33.656633
Sticker | nin9 (Glitter) | Antwerp 2022,343,0.14,CDN,2023-08-30 03:47:33.656633
Sticker | yuurih (Glitter) | Antwerp 2022,210,0.14,CDN,2023-08-30 03:47:33.656633
Sticker | Renegades (Glitter) | Antwerp 2022,"1,881",0.15,CDN,2023-08-30 03:47:33.656633
Sticker | cadiaN (Glitter) | Antwerp 2022,215,0.15,CDN,2023-08-30 03:47:35.290695
Sticker | dav1d (Glitter) | Antwerp 2022,217,0.16,CDN,2023-08-30 03:47:35.290695
Sticker | boltz (Glitter) | Antwerp 2022,344,0.17,CDN,2023-08-30 03:47:35.290695
Sticker | fer (Glitter) | Antwerp 2022,519,0.17,CDN,2023-08-30 03:47:35.290695
"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",859,0.17,CDN,2023-08-30 03:47:35.290695
Sticker | fnx (Glitter) | Antwerp 2022,"1,177",0.17,CDN,2023-08-30 03:47:35.290695
Sticker | chopper (Glitter) | Antwerp 2022,441,0.18,CDN,2023-08-30 03:47:35.290695
Sticker | interz (Glitter) | Antwerp 2022,445,0.18,CDN,2023-08-30 03:47:35.290695
Sticker | BIG (Glitter) | Antwerp 2022,"1,822",0.19,CDN,2023-08-30 03:47:35.290695
Sticker | nafany (Glitter) | Antwerp 2022,213,0.19,CDN,2023-08-30 03:47:35.290695
Sticker | Hobbit (Glitter) | Antwerp 2022,351,0.19,CDN,2023-08-30 03:47:36.382375
Sticker | ENCE (Glitter) | Antwerp 2022,"1,027",0.19,CDN,2023-08-30 03:47:36.382375
Sticker | Eternal Fire | Antwerp 2022,"10,191",0.2,CDN,2023-08-30 03:47:36.382375
Sticker | Ninjas in Pyjamas (Glitter) | Antwerp 2022,"2,079",0.21,CDN,2023-08-30 03:47:36.382375
Sticker | YEKINDAR (Glitter) | Antwerp 2022,520,0.23,CDN,2023-08-30 03:47:36.382375
Sticker | luken (Glitter) | Antwerp 2022,271,0.23,CDN,2023-08-30 03:47:36.382375
Sticker | m0NESY | Antwerp 2022,"3,251",0.24,CDN,2023-08-30 03:47:36.382375
Sticker | JT (Glitter) | Antwerp 2022,502,0.26,CDN,2023-08-30 03:47:36.382375
Sticker | IHC Esports (Glitter) | Antwerp 2022,816,0.26,CDN,2023-08-30 03:47:36.382375
Sticker | MIBR (Glitter) | Antwerp 2022,543,0.27,CDN,2023-08-30 03:47:36.382375
Sticker | Imperial Esports | Antwerp 2022,"5,684",0.28,CDN,2023-08-30 03:47:37.486280
Sticker | HooXi (Glitter) | Antwerp 2022,158,0.28,CDN,2023-08-30 03:47:37.486280
Sticker | ropz (Glitter) | Antwerp 2022,399,0.28,CDN,2023-08-30 03:47:37.486280
Sticker | Bad News Eagles (Glitter) | Antwerp 2022,394,0.29,CDN,2023-08-30 03:47:37.486280
Sticker | Jame (Glitter) | Antwerp 2022,193,0.3,CDN,2023-08-30 03:47:37.486280
Sticker | Liazz (Glitter) | Antwerp 2022,186,0.35,CDN,2023-08-30 03:47:37.486280
Sticker | XANTARES (Glitter) | Antwerp 2022,313,0.36,CDN,2023-08-30 03:47:37.486280
Sticker | arT (Glitter) | Antwerp 2022,268,0.38,CDN,2023-08-30 03:47:37.486280
Sticker | rox | Antwerp 2022,"1,368",0.39,CDN,2023-08-30 03:47:37.486280
Sticker | Cloud9 | Antwerp 2022,"10,852",0.41,CDN,2023-08-30 03:47:37.486280
Sticker | Ax1Le (Glitter) | Antwerp 2022,226,0.46,CDN,2023-08-30 03:47:38.594223
Sticker | jabbi | Antwerp 2022,210,0.5,CDN,2023-08-30 03:47:38.594223
Sticker | Heroic (Glitter) | Antwerp 2022,"1,137",0.54,CDN,2023-08-30 03:47:38.594223
Sticker | PGL (Glitter) | Antwerp 2022,"1,935",0.57,CDN,2023-08-30 03:47:38.594223
Sticker | ZywOo (Glitter) | Antwerp 2022,212,0.58,CDN,2023-08-30 03:47:38.594223
Sticker | Vitality (Glitter) | Antwerp 2022,536,0.59,CDN,2023-08-30 03:47:38.594223
Sticker | kabal (Holo) | Antwerp 2022,61,0.59,CDN,2023-08-30 03:47:38.594223
Sticker | bLitz (Holo) | Antwerp 2022,198,0.61,CDN,2023-08-30 03:47:38.594223
Sticker | Team Liquid (Glitter) | Antwerp 2022,459,0.61,CDN,2023-08-30 03:47:38.594223
Sticker | Twistzz (Glitter) | Antwerp 2022,203,0.63,CDN,2023-08-30 03:47:38.594223
Sticker | FalleN (Glitter) | Antwerp 2022,623,0.63,CDN,2023-08-30 03:47:40.198932
Sticker | max (Glitter) | Antwerp 2022,102,0.69,CDN,2023-08-30 03:47:40.198932
Sticker | sh1ro (Glitter) | Antwerp 2022,222,0.7,CDN,2023-08-30 03:47:40.198932
Sticker | tiziaN (Holo) | Antwerp 2022,72,0.71,CDN,2023-08-30 03:47:40.198932
Sticker | juanflatroo (Holo) | Antwerp 2022,50,0.71,CDN,2023-08-30 03:47:40.198932
Sticker | FURIA (Glitter) | Antwerp 2022,"1,076",0.72,CDN,2023-08-30 03:47:40.198932
Sticker | faveN (Holo) | Antwerp 2022,64,0.77,CDN,2023-08-30 03:47:40.198932
Sticker | sinnopsyy (Holo) | Antwerp 2022,101,0.78,CDN,2023-08-30 03:47:40.198932
Sticker | SENER1 (Holo) | Antwerp 2022,69,0.8,CDN,2023-08-30 03:47:40.198932
Sticker | rigoN (Holo) | Antwerp 2022,90,0.82,CDN,2023-08-30 03:47:40.198932
Sticker | Plopski (Holo) | Antwerp 2022,43,0.83,CDN,2023-08-30 03:47:41.302980
Sticker | shalfey (Holo) | Antwerp 2022,52,0.83,CDN,2023-08-30 03:47:41.302980
Sticker | Norwi (Holo) | Antwerp 2022,113,0.83,CDN,2023-08-30 03:47:41.302980
Sticker | chelo (Holo) | Antwerp 2022,94,0.84,CDN,2023-08-30 03:47:41.302980
Sticker | Tuurtle (Holo) | Antwerp 2022,60,0.85,CDN,2023-08-30 03:47:41.302980
Sticker | es3tag (Holo) | Antwerp 2022,91,0.86,CDN,2023-08-30 03:47:41.302980
Sticker | Brollan (Holo) | Antwerp 2022,63,0.87,CDN,2023-08-30 03:47:41.302980
Sticker | KENSi (Holo) | Antwerp 2022,162,0.87,CDN,2023-08-30 03:47:41.302980
Sticker | Natus Vincere (Glitter) | Antwerp 2022,566,0.88,CDN,2023-08-30 03:47:41.302980
Sticker | hampus (Holo) | Antwerp 2022,46,0.88,CDN,2023-08-30 03:47:41.302980
Sticker | syrsoN (Holo) | Antwerp 2022,73,0.88,CDN,2023-08-30 03:47:42.468442
Sticker | hatz (Holo) | Antwerp 2022,112,0.88,CDN,2023-08-30 03:47:42.468442
Sticker | Copenhagen Flames (Glitter) | Antwerp 2022,"1,145",0.92,CDN,2023-08-30 03:47:42.468442
Sticker | aliStair (Holo) | Antwerp 2022,62,0.96,CDN,2023-08-30 03:47:42.468442
Sticker | FaZe Clan (Glitter) | Antwerp 2022,727,0.98,CDN,2023-08-30 03:47:42.468442
Sticker | Jerry (Holo) | Antwerp 2022,60,1.0,CDN,2023-08-30 03:47:42.468442
Sticker | JOTA (Holo) | Antwerp 2022,186,1.0,CDN,2023-08-30 03:47:42.468442
Sticker | sico (Holo) | Antwerp 2022,91,1.03,CDN,2023-08-30 03:47:42.468442
Sticker | Outsiders (Glitter) | Antwerp 2022,"1,097",1.04,CDN,2023-08-30 03:47:42.468442
Sticker | s1mple (Glitter) | Antwerp 2022,277,1.04,CDN,2023-08-30 03:47:42.468442
Sticker | Complexity Gaming (Glitter) | Antwerp 2022,245,1.06,CDN,2023-08-30 03:47:43.609309
Sticker | Snappi (Holo) | Antwerp 2022,114,1.08,CDN,2023-08-30 03:47:43.609309
Sticker | tabseN (Holo) | Antwerp 2022,51,1.09,CDN,2023-08-30 03:47:43.609309
Sticker | dycha (Holo) | Antwerp 2022,72,1.11,CDN,2023-08-30 03:47:43.609309
Sticker | Krimbo (Holo) | Antwerp 2022,41,1.18,CDN,2023-08-30 03:47:43.609309
Sticker | NiKo (Glitter) | Antwerp 2022,148,1.2,CDN,2023-08-30 03:47:43.609309
Sticker | refrezh (Holo) | Antwerp 2022,83,1.2,CDN,2023-08-30 03:47:43.609309
Sticker | zorte (Holo) | Antwerp 2022,94,1.21,CDN,2023-08-30 03:47:43.609309
Sticker | ins (Holo) | Antwerp 2022,46,1.21,CDN,2023-08-30 03:47:43.609309
Sticker | VINI (Glitter) | Antwerp 2022,131,1.22,CDN,2023-08-30 03:47:43.609309
Sticker | exit (Holo) | Antwerp 2022,61,1.27,CDN,2023-08-30 03:47:44.749297
Sticker | sjuush (Holo) | Antwerp 2022,81,1.32,CDN,2023-08-30 03:47:44.749297
Sticker | sk0R (Holo) | Antwerp 2022,30,1.34,CDN,2023-08-30 03:47:44.749297
Sticker | jabbi (Glitter) | Antwerp 2022,58,1.4,CDN,2023-08-30 03:47:44.749297
Sticker | REZ (Holo) | Antwerp 2022,38,1.41,CDN,2023-08-30 03:47:44.749297
Sticker | Astralis (Glitter) | Antwerp 2022,515,1.47,CDN,2023-08-30 03:47:44.749297
"Sticker | karrigan (Holo, Champion) | Antwerp 2022",441,1.49,CDN,2023-08-30 03:47:44.749297
Sticker | Spinx (Holo) | Antwerp 2022,54,1.54,CDN,2023-08-30 03:47:44.749297
Sticker | misutaaa (Holo) | Antwerp 2022,99,1.55,CDN,2023-08-30 03:47:44.749297
Sticker | G2 Esports (Glitter) | Antwerp 2022,243,1.64,CDN,2023-08-30 03:47:44.749297
Sticker | k0nfig (Holo) | Antwerp 2022,78,1.65,CDN,2023-08-30 03:47:46.495201
Sticker | imoRR (Holo) | Antwerp 2022,52,1.69,CDN,2023-08-30 03:47:46.495201
"Sticker | broky (Holo, Champion) | Antwerp 2022",141,1.87,CDN,2023-08-30 03:47:46.495201
Sticker | BIG (Holo) | Antwerp 2022,216,1.88,CDN,2023-08-30 03:47:46.495201
"Sticker | rain (Holo, Champion) | Antwerp 2022",168,1.92,CDN,2023-08-30 03:47:46.495201
Sticker | xfl0ud (Holo) | Antwerp 2022,31,2.11,CDN,2023-08-30 03:47:46.495201
Sticker | chopper (Holo) | Antwerp 2022,35,2.12,CDN,2023-08-30 03:47:46.495201
Sticker | Magisk (Holo) | Antwerp 2022,43,2.13,CDN,2023-08-30 03:47:46.495201
Sticker | nitr0 (Holo) | Antwerp 2022,34,2.13,CDN,2023-08-30 03:47:46.495201
Sticker | magixx (Holo) | Antwerp 2022,60,2.16,CDN,2023-08-30 03:47:46.495201
Sticker | Team Spirit (Glitter) | Antwerp 2022,481,2.22,CDN,2023-08-30 03:47:48.192041
Sticker | degster (Holo) | Antwerp 2022,66,2.26,CDN,2023-08-30 03:47:48.192041
Sticker | WOOD7 (Holo) | Antwerp 2022,39,2.27,CDN,2023-08-30 03:47:48.192041
Sticker | Ninjas in Pyjamas (Holo) | Antwerp 2022,175,2.35,CDN,2023-08-30 03:47:48.192041
Sticker | forZe eSports (Holo) | Antwerp 2022,117,2.36,CDN,2023-08-30 03:47:48.192041
Sticker | hades (Holo) | Antwerp 2022,55,2.38,CDN,2023-08-30 03:47:48.192041
Sticker | Techno4K (Holo) | Antwerp 2022,15,2.39,CDN,2023-08-30 03:47:48.192041
Sticker | Farlig (Holo) | Antwerp 2022,34,2.39,CDN,2023-08-30 03:47:48.192041
Sticker | Calyx (Holo) | Antwerp 2022,36,2.41,CDN,2023-08-30 03:47:48.192041
Sticker | blameF (Holo) | Antwerp 2022,61,2.42,CDN,2023-08-30 03:47:48.192041
Sticker | NAF (Holo) | Antwerp 2022,24,2.42,CDN,2023-08-30 03:47:49.961082
Sticker | Patsi (Holo) | Antwerp 2022,36,2.43,CDN,2023-08-30 03:47:49.961082
Sticker | Aleksib (Holo) | Antwerp 2022,76,2.43,CDN,2023-08-30 03:47:49.961082
Sticker | m0NESY (Glitter) | Antwerp 2022,186,2.45,CDN,2023-08-30 03:47:49.961082
Sticker | junior (Holo) | Antwerp 2022,26,2.45,CDN,2023-08-30 03:47:49.961082
Sticker | gla1ve (Holo) | Antwerp 2022,36,2.45,CDN,2023-08-30 03:47:49.961082
Sticker | nicoodoz (Holo) | Antwerp 2022,94,2.46,CDN,2023-08-30 03:47:49.961082
Sticker | oSee (Holo) | Antwerp 2022,22,2.53,CDN,2023-08-30 03:47:49.961082
Sticker | stavn (Holo) | Antwerp 2022,34,2.56,CDN,2023-08-30 03:47:49.961082
Sticker | woxic (Holo) | Antwerp 2022,32,2.56,CDN,2023-08-30 03:47:49.961082
Sticker | ENCE (Holo) | Antwerp 2022,111,2.57,CDN,2023-08-30 03:47:51.162519
Sticker | Eternal Fire (Glitter) | Antwerp 2022,411,2.59,CDN,2023-08-30 03:47:51.162519
Sticker | EliGE (Holo) | Antwerp 2022,43,2.68,CDN,2023-08-30 03:47:51.162519
Sticker | Zyphon (Holo) | Antwerp 2022,47,2.7,CDN,2023-08-30 03:47:51.162519
Sticker | gxx- (Holo) | Antwerp 2022,63,2.72,CDN,2023-08-30 03:47:51.162519
Sticker | nin9 (Holo) | Antwerp 2022,54,2.73,CDN,2023-08-30 03:47:51.162519
Sticker | roeJ (Holo) | Antwerp 2022,41,2.76,CDN,2023-08-30 03:47:51.162519
Sticker | JaCkz (Holo) | Antwerp 2022,30,2.78,CDN,2023-08-30 03:47:51.162519
Sticker | IHC Esports (Holo) | Antwerp 2022,146,2.82,CDN,2023-08-30 03:47:51.162519
Sticker | maden (Holo) | Antwerp 2022,25,2.87,CDN,2023-08-30 03:47:51.162519
Sticker | 9z Team (Glitter) | Antwerp 2022,414,2.88,CDN,2023-08-30 03:47:52.290911
Sticker | Renegades (Holo) | Antwerp 2022,123,2.95,CDN,2023-08-30 03:47:52.290911
Sticker | Grim (Holo) | Antwerp 2022,53,3.0,CDN,2023-08-30 03:47:52.290911
Sticker | Jerry (Gold) | Antwerp 2022,26,3.03,CDN,2023-08-30 03:47:52.290911
Sticker | S1ren (Holo) | Antwerp 2022,38,3.05,CDN,2023-08-30 03:47:52.290911
Sticker | Snappi (Gold) | Antwerp 2022,46,3.07,CDN,2023-08-30 03:47:52.290911
Sticker | TeSeS (Holo) | Antwerp 2022,25,3.12,CDN,2023-08-30 03:47:52.290911
Sticker | Boombl4 (Holo) | Antwerp 2022,64,3.13,CDN,2023-08-30 03:47:52.290911
Sticker | KENSi (Gold) | Antwerp 2022,39,3.15,CDN,2023-08-30 03:47:52.290911
"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",136,3.17,CDN,2023-08-30 03:47:52.290911
Sticker | Perfecto (Holo) | Antwerp 2022,36,3.18,CDN,2023-08-30 03:47:53.486463
Sticker | aliStair (Gold) | Antwerp 2022,26,3.22,CDN,2023-08-30 03:47:53.486463
Sticker | Bad News Eagles (Holo) | Antwerp 2022,117,3.22,CDN,2023-08-30 03:47:53.486463
Sticker | sinnopsyy (Gold) | Antwerp 2022,27,3.24,CDN,2023-08-30 03:47:53.486463
Sticker | shox (Holo) | Antwerp 2022,26,3.31,CDN,2023-08-30 03:47:53.486463
Sticker | shalfey (Gold) | Antwerp 2022,19,3.34,CDN,2023-08-30 03:47:53.486463
Sticker | ins (Gold) | Antwerp 2022,25,3.35,CDN,2023-08-30 03:47:53.486463
Sticker | saffee (Holo) | Antwerp 2022,38,3.38,CDN,2023-08-30 03:47:53.486463
Sticker | PGL (Holo) | Antwerp 2022,173,3.38,CDN,2023-08-30 03:47:53.486463
Sticker | tiziaN (Gold) | Antwerp 2022,25,3.41,CDN,2023-08-30 03:47:53.486463
Sticker | Norwi (Gold) | Antwerp 2022,34,3.42,CDN,2023-08-30 03:47:55.157666
Sticker | dupreeh (Holo) | Antwerp 2022,43,3.47,CDN,2023-08-30 03:47:55.157666
"Sticker | ropz (Holo, Champion) | Antwerp 2022",116,3.5,CDN,2023-08-30 03:47:55.157666
Sticker | Tuurtle (Gold) | Antwerp 2022,21,3.52,CDN,2023-08-30 03:47:55.157666
Sticker | rigoN (Gold) | Antwerp 2022,24,3.52,CDN,2023-08-30 03:47:55.157666
Sticker | hatz (Gold) | Antwerp 2022,40,3.54,CDN,2023-08-30 03:47:55.157666
Sticker | es3tag (Gold) | Antwerp 2022,39,3.61,CDN,2023-08-30 03:47:55.157666
Sticker | sico (Gold) | Antwerp 2022,29,3.61,CDN,2023-08-30 03:47:55.157666
Sticker | SENER1 (Gold) | Antwerp 2022,37,3.63,CDN,2023-08-30 03:47:55.157666
Sticker | JOTA (Gold) | Antwerp 2022,27,3.63,CDN,2023-08-30 03:47:55.157666
Sticker | floppy (Holo) | Antwerp 2022,66,3.63,CDN,2023-08-30 03:47:57.822228
Sticker | boltz (Holo) | Antwerp 2022,55,3.69,CDN,2023-08-30 03:47:57.822228
Sticker | Plopski (Gold) | Antwerp 2022,24,3.72,CDN,2023-08-30 03:47:57.822228
Sticker | Techno4K (Gold) | Antwerp 2022,20,3.72,CDN,2023-08-30 03:47:57.822228
Sticker | juanflatroo (Gold) | Antwerp 2022,26,3.86,CDN,2023-08-30 03:47:57.822228
Sticker | drop (Holo) | Antwerp 2022,34,3.92,CDN,2023-08-30 03:47:57.822228
Sticker | chelo (Gold) | Antwerp 2022,37,3.93,CDN,2023-08-30 03:47:57.822228
Sticker | apEX (Holo) | Antwerp 2022,25,3.97,CDN,2023-08-30 03:47:57.822228
Sticker | fnx (Holo) | Antwerp 2022,109,4.07,CDN,2023-08-30 03:47:57.822228
Sticker | Brollan (Gold) | Antwerp 2022,16,4.1,CDN,2023-08-30 03:47:57.822228
Sticker | Imperial Esports (Glitter) | Antwerp 2022,493,4.1,CDN,2023-08-30 03:48:00.464623
Sticker | exit (Gold) | Antwerp 2022,28,4.2,CDN,2023-08-30 03:48:00.464623
Sticker | Xyp9x (Holo) | Antwerp 2022,25,4.29,CDN,2023-08-30 03:48:00.464623
Sticker | sjuush (Gold) | Antwerp 2022,29,4.29,CDN,2023-08-30 03:48:00.464623
Sticker | rox (Glitter) | Antwerp 2022,192,4.38,CDN,2023-08-30 03:48:00.464623
Sticker | misutaaa (Gold) | Antwerp 2022,39,4.39,CDN,2023-08-30 03:48:00.464623
Sticker | huNter (Holo) | Antwerp 2022,59,4.4,CDN,2023-08-30 03:48:00.464623
Sticker | KSCERATO (Holo) | Antwerp 2022,39,4.42,CDN,2023-08-30 03:48:00.464623
Sticker | bLitz (Gold) | Antwerp 2022,15,4.42,CDN,2023-08-30 03:48:00.464623
Sticker | FaNg (Holo) | Antwerp 2022,17,4.45,CDN,2023-08-30 03:48:00.464623
Sticker | FL1T (Holo) | Antwerp 2022,55,4.5,CDN,2023-08-30 03:48:02.076749
Sticker | dycha (Gold) | Antwerp 2022,25,4.51,CDN,2023-08-30 03:48:02.076749
Sticker | qikert (Holo) | Antwerp 2022,24,4.56,CDN,2023-08-30 03:48:02.076749
Sticker | buster (Holo) | Antwerp 2022,30,4.6,CDN,2023-08-30 03:48:02.076749
Sticker | Farlig (Gold) | Antwerp 2022,29,4.61,CDN,2023-08-30 03:48:02.076749
Sticker | maden (Gold) | Antwerp 2022,27,4.74,CDN,2023-08-30 03:48:02.076749
Sticker | kabal (Gold) | Antwerp 2022,18,4.76,CDN,2023-08-30 03:48:02.076749
Sticker | refrezh (Gold) | Antwerp 2022,31,4.92,CDN,2023-08-30 03:48:02.076749
Sticker | zorte (Gold) | Antwerp 2022,20,4.94,CDN,2023-08-30 03:48:02.076749
Sticker | REZ (Gold) | Antwerp 2022,18,4.95,CDN,2023-08-30 03:48:02.076749
Sticker | Cloud9 (Glitter) | Antwerp 2022,"1,123",5.0,CDN,2023-08-30 03:48:07.768516
Sticker | fer (Holo) | Antwerp 2022,38,5.07,CDN,2023-08-30 03:48:07.768516
Sticker | hampus (Gold) | Antwerp 2022,17,5.08,CDN,2023-08-30 03:48:07.768516
Sticker | electronic (Holo) | Antwerp 2022,38,5.09,CDN,2023-08-30 03:48:07.768516
Sticker | roeJ (Gold) | Antwerp 2022,18,5.29,CDN,2023-08-30 03:48:07.768516
Sticker | faveN (Gold) | Antwerp 2022,42,5.33,CDN,2023-08-30 03:48:07.768516
Sticker | Zyphon (Gold) | Antwerp 2022,17,5.34,CDN,2023-08-30 03:48:07.768516
Sticker | cadiaN (Holo) | Antwerp 2022,28,5.35,CDN,2023-08-30 03:48:07.768516
Sticker | MIBR (Holo) | Antwerp 2022,127,5.37,CDN,2023-08-30 03:48:07.768516
Sticker | k0nfig (Gold) | Antwerp 2022,43,5.55,CDN,2023-08-30 03:48:07.768516
Sticker | Ninjas in Pyjamas (Gold) | Antwerp 2022,54,5.58,CDN,2023-08-30 03:48:09.915543
Sticker | BIG (Gold) | Antwerp 2022,55,5.69,CDN,2023-08-30 03:48:09.915543
Sticker | imoRR (Gold) | Antwerp 2022,16,5.69,CDN,2023-08-30 03:48:09.915543
Sticker | yuurih (Holo) | Antwerp 2022,25,5.7,CDN,2023-08-30 03:48:09.915543
Sticker | xfl0ud (Gold) | Antwerp 2022,11,5.95,CDN,2023-08-30 03:48:09.915543
Sticker | Spinx (Gold) | Antwerp 2022,36,6.02,CDN,2023-08-30 03:48:09.915543
Sticker | YEKINDAR (Holo) | Antwerp 2022,25,6.03,CDN,2023-08-30 03:48:09.915543
Sticker | Calyx (Gold) | Antwerp 2022,31,6.04,CDN,2023-08-30 03:48:09.915543
Sticker | nicoodoz (Gold) | Antwerp 2022,16,6.1,CDN,2023-08-30 03:48:09.915543
Sticker | ENCE (Gold) | Antwerp 2022,26,6.11,CDN,2023-08-30 03:48:09.915543
