Item Name,Listings,Price,Currency,Timestamp
Sticker | Liazz (Gold) | Rio 2022,11,22.4,CDN,2023-08-30 06:11:37.913019
Sticker | degster (Gold) | Rio 2022,15,32.47,CDN,2023-08-30 14:49:19.617828
Sticker | frozen (Gold) | Rio 2022,10,32.85,CDN,2023-08-30 14:49:19.617828
Sticker | arT (Gold) | Rio 2022,14,34.4,CDN,2023-08-30 14:49:19.617828
Sticker | coldzera (Gold) | Rio 2022,8,34.27,CDN,2023-08-30 14:49:19.617828
Sticker | syrsoN (Gold) | Rio 2022,7,35.72,CDN,2023-08-30 14:49:20.736861
Sticker | ropz (Gold) | Rio 2022,12,35.92,CDN,2023-08-30 14:49:20.736861
Sticker | Twistzz (Gold) | Rio 2022,9,35.68,CDN,2023-08-30 14:49:20.736861
Sticker | iM (Gold) | Rio 2022,9,40.87,CDN,2023-08-30 14:49:20.736861
Sticker | 00 Nation (Gold) | Rio 2022,38,42.12,CDN,2023-08-30 14:49:20.736861
Sticker | MOUZ (Gold) | Rio 2022,35,42.47,CDN,2023-08-30 14:49:20.736861
Sticker | sh1ro (Gold) | Rio 2022,12,43.93,CDN,2023-08-30 14:49:20.736861
Sticker | Ax1Le (Gold) | Rio 2022,6,43.52,CDN,2023-08-30 14:49:20.736861
Sticker | kabal (Gold) | Rio 2022,7,47.47,CDN,2023-08-30 14:49:20.736861
Sticker | nexa (Gold) | Rio 2022,6,57.64,CDN,2023-08-30 14:49:20.736861
Sticker | es3tag (Gold) | Rio 2022,12,73.46,CDN,2023-08-30 14:49:22.346271
Sticker | sk0R (Gold) | Rio 2022,6,74.06,CDN,2023-08-30 14:49:22.346271
Sticker | VINI (Gold) | Rio 2022,8,74.26,CDN,2023-08-30 14:49:22.346271
Sticker | INS (Gold) | Rio 2022,5,90.45,CDN,2023-08-30 14:49:22.346271
Sticker | FalleN (Gold) | Rio 2022,12,100.47,CDN,2023-08-30 14:49:22.346271
Sticker | s1mple (Gold) | Rio 2022,15,132.21,CDN,2023-08-30 14:49:22.346271
Sticker | NQZ (Gold) | Rio 2022,4,140.0,CDN,2023-08-30 14:49:22.346271
Sticker | ZywOo (Gold) | Rio 2022,5,167.36,CDN,2023-08-30 14:49:22.346271
Sticker | max (Gold) | Rio 2022,2,256.38,CDN,2023-08-30 14:49:22.346271
Sticker | Liazz (Gold) | Rio 2022,11,935.78,P,2023-08-31 10:12:43.175521
Sticker | KRIMZ (Gold) | Rio 2022,10,707.06,P,2023-08-31 10:12:43.175521
Sticker | neaLaN (Gold) | Rio 2022,15,250.99,P,2023-08-31 10:12:43.175521
Sticker | roeJ (Holo) | Rio 2022,38,32.86,P,2023-08-31 10:12:43.175521
Sticker | EliGE | Rio 2022,"5,370",0.53,P,2023-08-31 10:12:43.175521
Sticker | b1t (Gold) | Rio 2022,14,"1,135.90",P,2023-08-31 10:12:43.175521
Sticker | kabal (Gold) | Rio 2022,7,"1,992.62",P,2023-08-31 10:12:43.175521
Sticker | nicoodoz (Gold) | Rio 2022,20,304.87,P,2023-08-31 10:12:43.175521
Sticker | CeRq (Gold) | Rio 2022,26,289.63,P,2023-08-31 10:12:43.175521
Sticker | rigoN (Gold) | Rio 2022,19,218.05,P,2023-08-31 10:12:43.175521
Sticker | IHC Esports | Rio 2022,"55,894",0.23,P,2023-08-31 10:12:48.439418
Sticker | Grayhound Gaming | Rio 2022,"42,178",0.23,P,2023-08-31 10:12:48.439418
Sticker | neaLaN | Rio 2022,"4,402",0.23,P,2023-08-31 10:12:48.439418
Sticker | BIG | Rio 2022,"63,161",0.23,P,2023-08-31 10:12:48.439418
Sticker | FL1T (Champion) | Rio 2022,"12,738",0.23,P,2023-08-31 10:12:48.439418
Sticker | Evil Geniuses | Rio 2022,"44,702",0.23,P,2023-08-31 10:12:48.439418
Sticker | Sico | Rio 2022,"3,261",0.24,P,2023-08-31 10:12:48.439418
Sticker | GamerLegion | Rio 2022,"56,592",0.24,P,2023-08-31 10:12:48.439418
Sticker | n0rb3r7 (Champion) | Rio 2022,"8,209",0.24,P,2023-08-31 10:12:48.439418
Sticker | IEM | Rio 2022,"152,815",0.24,P,2023-08-31 10:12:48.439418
Sticker | oSee | Rio 2022,"3,990",0.25,P,2023-08-31 10:13:05.495143
Sticker | vexite | Rio 2022,"4,226",0.25,P,2023-08-31 10:13:05.495143
Sticker | faveN | Rio 2022,"3,558",0.25,P,2023-08-31 10:13:05.495143
Sticker | NAF | Rio 2022,"7,302",0.25,P,2023-08-31 10:13:05.495143
Sticker | HexT | Rio 2022,"4,546",0.25,P,2023-08-31 10:13:05.495143
Sticker | qikert (Champion) | Rio 2022,"9,110",0.25,P,2023-08-31 10:13:05.495143
Sticker | OG | Rio 2022,"46,150",0.26,P,2023-08-31 10:13:05.495143
Sticker | k1to | Rio 2022,"9,587",0.26,P,2023-08-31 10:13:05.495143
Sticker | Jame (Champion) | Rio 2022,"12,869",0.26,P,2023-08-31 10:13:05.495143
Sticker | Krimbo | Rio 2022,"4,960",0.26,P,2023-08-31 10:13:05.495143
Sticker | Krimbo | Rio 2022,"4,960",0.26,P,2023-08-31 10:13:07.697866
Sticker | tabseN | Rio 2022,"3,646",0.26,P,2023-08-31 10:13:07.697866
Sticker | Dycha | Rio 2022,"4,676",0.27,P,2023-08-31 10:13:07.697866
Sticker | fame (Champion) | Rio 2022,"10,578",0.27,P,2023-08-31 10:13:07.697866
Sticker | magixx | Rio 2022,"5,237",0.27,P,2023-08-31 10:13:07.697866
Sticker | w0nderful | Rio 2022,"4,168",0.27,P,2023-08-31 10:13:07.697866
Sticker | CeRq | Rio 2022,"4,283",0.27,P,2023-08-31 10:13:07.697866
Sticker | Patsi | Rio 2022,"3,463",0.27,P,2023-08-31 10:13:07.697866
Sticker | JDC | Rio 2022,"3,105",0.27,P,2023-08-31 10:13:07.697866
Sticker | isak | Rio 2022,"2,521",0.27,P,2023-08-31 10:13:07.697866
Sticker | REZ | Rio 2022,"5,593",0.27,P,2023-08-31 10:13:11.411639
Sticker | v4lde | Rio 2022,"4,264",0.27,P,2023-08-31 10:13:11.411639
Sticker | Brehze | Rio 2022,"3,137",0.27,P,2023-08-31 10:13:11.411639
Sticker | Bad News Eagles | Rio 2022,"57,281",0.27,P,2023-08-31 10:13:11.411639
Sticker | S1ren | Rio 2022,"4,305",0.27,P,2023-08-31 10:13:11.411639
Sticker | Snappi | Rio 2022,"4,478",0.27,P,2023-08-31 10:13:11.411639
Sticker | Vitality | Rio 2022,"38,837",0.27,P,2023-08-31 10:13:11.411639
Sticker | autimatic | Rio 2022,"3,864",0.28,P,2023-08-31 10:13:11.411639
Sticker | maden | Rio 2022,"4,851",0.28,P,2023-08-31 10:13:11.411639
Sticker | siuhy | Rio 2022,"2,407",0.28,P,2023-08-31 10:13:11.411639
Sticker | Brollan | Rio 2022,"5,362",0.28,P,2023-08-31 10:13:15.097202
Sticker | nicoodoz | Rio 2022,"2,409",0.28,P,2023-08-31 10:13:15.097202
Sticker | ENCE | Rio 2022,"31,829",0.28,P,2023-08-31 10:13:15.097202
Sticker | nitr0 | Rio 2022,"4,059",0.29,P,2023-08-31 10:13:15.097202
Sticker | bLitz | Rio 2022,"2,901",0.29,P,2023-08-31 10:13:15.097202
Sticker | broky | Rio 2022,"5,426",0.29,P,2023-08-31 10:13:15.097202
Sticker | SunPayus | Rio 2022,"3,862",0.29,P,2023-08-31 10:13:15.097202
Sticker | rigoN | Rio 2022,"3,074",0.29,P,2023-08-31 10:13:15.097202
Sticker | chopper | Rio 2022,"4,746",0.30,P,2023-08-31 10:13:15.097202
Sticker | stavn | Rio 2022,"3,647",0.30,P,2023-08-31 10:13:15.097202
Sticker | ANNIHILATION | Rio 2022,"2,619",0.30,P,2023-08-31 10:13:17.219831
Sticker | acoR | Rio 2022,"3,379",0.31,P,2023-08-31 10:13:17.219831
Sticker | roeJ | Rio 2022,"2,259",0.31,P,2023-08-31 10:13:17.219831
Sticker | hampus | Rio 2022,"4,432",0.31,P,2023-08-31 10:13:17.219831
Sticker | FASHR | Rio 2022,"2,987",0.31,P,2023-08-31 10:13:17.219831
Sticker | Heroic | Rio 2022,"24,992",0.31,P,2023-08-31 10:13:17.219831
Sticker | Ninjas in Pyjamas | Rio 2022,"24,119",0.31,P,2023-08-31 10:13:17.219831
Sticker | jabbi | Rio 2022,"4,021",0.32,P,2023-08-31 10:13:17.219831
Sticker | drop | Rio 2022,"3,529",0.32,P,2023-08-31 10:13:17.219831
Sticker | NEOFRAG | Rio 2022,"2,538",0.34,P,2023-08-31 10:13:17.219831
Sticker | Techno4K | Rio 2022,"4,646",0.34,P,2023-08-31 10:14:31.091879
Sticker | TeSeS | Rio 2022,"4,047",0.35,P,2023-08-31 10:14:31.091879
Sticker | sk0R | Rio 2022,"2,394",0.35,P,2023-08-31 10:14:31.091879
Sticker | sdy | Rio 2022,"3,074",0.35,P,2023-08-31 10:14:31.091879
Sticker | SENER1 | Rio 2022,"3,240",0.36,P,2023-08-31 10:14:31.091879
Sticker | Magisk | Rio 2022,"2,381",0.36,P,2023-08-31 10:14:31.091879
Sticker | Keoz | Rio 2022,"2,928",0.36,P,2023-08-31 10:14:31.091879
Sticker | saffee | Rio 2022,"2,849",0.36,P,2023-08-31 10:14:31.091879
Sticker | Team Liquid | Rio 2022,"26,104",0.36,P,2023-08-31 10:14:31.091879
Sticker | Fnatic | Rio 2022,"36,161",0.36,P,2023-08-31 10:14:31.091879
Sticker | Perfecto | Rio 2022,"3,105",0.37,P,2023-08-31 10:15:06.026828
Sticker | F1KU | Rio 2022,"2,076",0.38,P,2023-08-31 10:15:06.026828
Sticker | YEKINDAR | Rio 2022,"3,426",0.38,P,2023-08-31 10:15:06.026828
Sticker | Aleksib | Rio 2022,"3,937",0.39,P,2023-08-31 10:15:06.026828
Sticker | Spinx | Rio 2022,"2,921",0.40,P,2023-08-31 10:15:06.026828
Sticker | yuurih | Rio 2022,"2,516",0.40,P,2023-08-31 10:15:06.026828
Sticker | sinnopsyy | Rio 2022,"2,019",0.40,P,2023-08-31 10:15:06.026828
Sticker | juanflatroo | Rio 2022,"3,317",0.40,P,2023-08-31 10:15:06.026828
Sticker | slaxz- | Rio 2022,"2,988",0.41,P,2023-08-31 10:15:06.026828
Sticker | dupreeh | Rio 2022,"1,941",0.42,P,2023-08-31 10:15:06.026828
Sticker | sjuush | Rio 2022,"2,786",0.42,P,2023-08-31 10:15:09.176377
Sticker | FL1T | Rio 2022,"6,606",0.43,P,2023-08-31 10:15:09.176377
Sticker | fame | Rio 2022,"1,890",0.43,P,2023-08-31 10:15:09.176377
Sticker | degster | Rio 2022,"1,921",0.43,P,2023-08-31 10:15:09.176377
Sticker | lauNX | Rio 2022,"3,153",0.46,P,2023-08-31 10:15:09.176377
Sticker | n0rb3r7 | Rio 2022,"3,446",0.47,P,2023-08-31 10:15:09.176377
Sticker | refrezh | Rio 2022,"2,737",0.47,P,2023-08-31 10:15:09.176377
Sticker | xertioN | Rio 2022,"2,095",0.48,P,2023-08-31 10:15:09.176377
Sticker | FURIA | Rio 2022,"23,630",0.48,P,2023-08-31 10:15:09.176377
Sticker | gxx- | Rio 2022,"1,379",0.51,P,2023-08-31 10:15:09.176377
Sticker | EliGE | Rio 2022,"5,370",0.53,P,2023-08-31 10:15:12.400650
Sticker | Zyphon | Rio 2022,"4,154",0.53,P,2023-08-31 10:15:12.400650
Sticker | torzsi | Rio 2022,"1,623",0.53,P,2023-08-31 10:15:12.400650
Sticker | Staehr | Rio 2022,"2,755",0.53,P,2023-08-31 10:15:12.400650
Sticker | qikert | Rio 2022,"1,332",0.59,P,2023-08-31 10:15:12.400650
Sticker | Liazz | Rio 2022,"1,177",0.59,P,2023-08-31 10:15:12.400650
Sticker | frozen | Rio 2022,"2,122",0.59,P,2023-08-31 10:15:12.400650
Sticker | FlameZ | Rio 2022,"3,109",0.59,P,2023-08-31 10:15:12.400650
Sticker | electronic | Rio 2022,"3,748",0.61,P,2023-08-31 10:15:12.400650
Sticker | mezii | Rio 2022,"1,393",0.62,P,2023-08-31 10:15:12.400650
Sticker | chelo | Rio 2022,"1,641",0.62,P,2023-08-31 10:15:14.058483
Sticker | Sprout Esports | Rio 2022,"18,930",0.63,P,2023-08-31 10:15:14.058483
Sticker | Jame | Rio 2022,"1,471",0.63,P,2023-08-31 10:15:14.058483
Sticker | rain | Rio 2022,"1,915",0.63,P,2023-08-31 10:15:14.058483
Sticker | latto | Rio 2022,"1,466",0.65,P,2023-08-31 10:15:14.058483
Sticker | Team Spirit | Rio 2022,"14,561",0.66,P,2023-08-31 10:15:14.058483
Sticker | KSCERATO | Rio 2022,"1,813",0.66,P,2023-08-31 10:15:14.058483
Sticker | 9z Team | Rio 2022,"27,528",0.71,P,2023-08-31 10:15:14.058483
Sticker | KRIMZ | Rio 2022,"1,173",0.72,P,2023-08-31 10:15:14.058483
Sticker | dumau | Rio 2022,"2,391",0.72,P,2023-08-31 10:15:14.058483
Sticker | b1t | Rio 2022,"2,043",0.82,P,2023-08-31 10:15:16.212301
Sticker | interz | Rio 2022,"2,146",0.86,P,2023-08-31 10:15:16.212301
Sticker | karrigan | Rio 2022,"1,093",0.88,P,2023-08-31 10:15:16.212301
Sticker | cadiaN | Rio 2022,"2,252",0.88,P,2023-08-31 10:15:16.212301
Sticker | arT | Rio 2022,"1,379",0.95,P,2023-08-31 10:15:16.212301
Sticker | kabal | Rio 2022,"1,449",0.98,P,2023-08-31 10:15:16.212301
Sticker | TRY | Rio 2022,"1,460",1.01,P,2023-08-31 10:15:16.212301
Sticker | boltz | Rio 2022,"1,211",1.05,P,2023-08-31 10:15:16.212301
Sticker | Twistzz | Rio 2022,"1,245",1.09,P,2023-08-31 10:15:16.212301
Sticker | iM | Rio 2022,931,1.15,P,2023-08-31 10:15:16.212301
Sticker | fer | Rio 2022,"2,187",1.17,P,2023-08-31 10:15:20.001550
Sticker | ropz | Rio 2022,839,1.19,P,2023-08-31 10:15:20.001550
Sticker | Imperial Esports | Rio 2022,"25,007",1.19,P,2023-08-31 10:15:20.001550
Sticker | TACO | Rio 2022,"1,535",1.21,P,2023-08-31 10:15:20.001550
Sticker | Hobbit | Rio 2022,"2,383",1.24,P,2023-08-31 10:15:20.001550
Sticker | FaZe Clan | Rio 2022,"14,963",1.34,P,2023-08-31 10:15:20.001550
Sticker | nafany | Rio 2022,"1,423",1.42,P,2023-08-31 10:15:20.001550
Sticker | dgt | Rio 2022,"1,689",1.43,P,2023-08-31 10:15:20.001550
Sticker | dav1deuS | Rio 2022,864,1.47,P,2023-08-31 10:15:20.001550
Sticker | apEX | Rio 2022,"1,300",1.49,P,2023-08-31 10:15:20.001550
Sticker | Natus Vincere | Rio 2022,"8,888",1.64,P,2023-08-31 10:15:22.243407
Sticker | BUDA | Rio 2022,757,1.76,P,2023-08-31 10:15:22.243407
Sticker | dexter | Rio 2022,888,1.76,P,2023-08-31 10:15:22.243407
Sticker | Outsiders | Rio 2022,"20,232",1.76,P,2023-08-31 10:15:22.243407
Sticker | refrezh (Glitter) | Rio 2022,376,2.07,P,2023-08-31 10:15:22.243407
"Sticker | n0rb3r7 (Glitter, Champion) | Rio 2022",725,2.14,P,2023-08-31 10:15:22.243407
Sticker | v4lde (Glitter) | Rio 2022,418,2.15,P,2023-08-31 10:15:22.243407
Sticker | nexa | Rio 2022,"1,049",2.15,P,2023-08-31 10:15:22.243407
"Sticker | qikert (Glitter, Champion) | Rio 2022",664,2.19,P,2023-08-31 10:15:22.243407
Sticker | Brollan (Glitter) | Rio 2022,321,2.21,P,2023-08-31 10:15:22.243407
Sticker | FASHR (Glitter) | Rio 2022,275,2.23,P,2023-08-31 10:15:58.696231
Sticker | EliGE (Glitter) | Rio 2022,407,2.23,P,2023-08-31 10:15:58.696231
Sticker | F1KU (Glitter) | Rio 2022,416,2.25,P,2023-08-31 10:15:58.696231
Sticker | NEOFRAG (Glitter) | Rio 2022,365,2.26,P,2023-08-31 10:15:58.696231
Sticker | Snappi (Glitter) | Rio 2022,470,2.30,P,2023-08-31 10:15:58.696231
Sticker | IEM (Glitter) | Rio 2022,"6,261",2.30,P,2023-08-31 10:15:58.696231
Sticker | hampus (Glitter) | Rio 2022,515,2.31,P,2023-08-31 10:15:58.696231
Sticker | Zyphon (Glitter) | Rio 2022,754,2.33,P,2023-08-31 10:15:58.696231
Sticker | magixx (Glitter) | Rio 2022,259,2.33,P,2023-08-31 10:15:58.696231
Sticker | Patsi (Glitter) | Rio 2022,558,2.34,P,2023-08-31 10:15:58.696231
Sticker | Sico (Glitter) | Rio 2022,324,2.35,P,2023-08-31 10:16:00.843475
Sticker | neaLaN (Glitter) | Rio 2022,334,2.36,P,2023-08-31 10:16:00.843475
Sticker | chopper (Glitter) | Rio 2022,362,2.36,P,2023-08-31 10:16:00.843475
Sticker | slaxz- (Glitter) | Rio 2022,516,2.36,P,2023-08-31 10:16:00.843475
"Sticker | FL1T (Glitter, Champion) | Rio 2022",542,2.36,P,2023-08-31 10:16:00.843475
Sticker | TeSeS (Glitter) | Rio 2022,315,2.36,P,2023-08-31 10:16:00.843475
Sticker | Aleksib (Glitter) | Rio 2022,201,2.36,P,2023-08-31 10:16:00.843475
Sticker | roeJ (Glitter) | Rio 2022,314,2.38,P,2023-08-31 10:16:00.843475
Sticker | Brehze (Glitter) | Rio 2022,608,2.39,P,2023-08-31 10:16:00.843475
Sticker | Krimbo (Glitter) | Rio 2022,797,2.41,P,2023-08-31 10:16:00.843475
Sticker | REZ (Glitter) | Rio 2022,221,2.42,P,2023-08-31 10:16:05.097111
Sticker | faveN (Glitter) | Rio 2022,597,2.42,P,2023-08-31 10:16:05.097111
"Sticker | Jame (Glitter, Champion) | Rio 2022",508,2.44,P,2023-08-31 10:16:05.097111
Sticker | vexite (Glitter) | Rio 2022,308,2.48,P,2023-08-31 10:16:05.097111
Sticker | maden (Glitter) | Rio 2022,388,2.49,P,2023-08-31 10:16:05.097111
Sticker | sjuush (Glitter) | Rio 2022,356,2.49,P,2023-08-31 10:16:05.097111
Sticker | Staehr (Glitter) | Rio 2022,238,2.49,P,2023-08-31 10:16:05.097111
Sticker | nitr0 (Glitter) | Rio 2022,300,2.50,P,2023-08-31 10:16:05.097111
Sticker | dumau (Glitter) | Rio 2022,233,2.54,P,2023-08-31 10:16:05.097111
Sticker | Techno4K (Glitter) | Rio 2022,171,2.54,P,2023-08-31 10:16:05.097111
Sticker | Techno4K (Glitter) | Rio 2022,171,2.54,P,2023-08-31 10:16:08.282278
Sticker | rigoN (Glitter) | Rio 2022,292,2.56,P,2023-08-31 10:16:08.282278
Sticker | juanflatroo (Glitter) | Rio 2022,337,2.57,P,2023-08-31 10:16:08.282278
Sticker | dgt (Glitter) | Rio 2022,512,2.57,P,2023-08-31 10:16:08.282278
Sticker | sinnopsyy (Glitter) | Rio 2022,516,2.58,P,2023-08-31 10:16:08.282278
Sticker | es3tag | Rio 2022,756,2.58,P,2023-08-31 10:16:08.282278
Sticker | coldzera | Rio 2022,696,2.59,P,2023-08-31 10:16:08.282278
Sticker | S1ren (Glitter) | Rio 2022,425,2.60,P,2023-08-31 10:16:08.282278
Sticker | Keoz (Glitter) | Rio 2022,360,2.65,P,2023-08-31 10:16:08.282278
Sticker | ANNIHILATION (Glitter) | Rio 2022,181,2.70,P,2023-08-31 10:16:08.282278
Sticker | tabseN (Glitter) | Rio 2022,398,2.71,P,2023-08-31 10:16:12.004125
Sticker | HexT (Glitter) | Rio 2022,298,2.78,P,2023-08-31 10:16:12.004125
Sticker | autimatic (Glitter) | Rio 2022,246,2.78,P,2023-08-31 10:16:12.004125
Sticker | qikert (Glitter) | Rio 2022,159,2.79,P,2023-08-31 10:16:12.004125
Sticker | aliStair (Glitter) | Rio 2022,207,2.80,P,2023-08-31 10:16:12.004125
Sticker | yuurih (Glitter) | Rio 2022,361,2.82,P,2023-08-31 10:16:12.004125
Sticker | isak (Glitter) | Rio 2022,337,2.85,P,2023-08-31 10:16:12.004125
Sticker | xertioN (Glitter) | Rio 2022,217,2.85,P,2023-08-31 10:16:12.004125
Sticker | drop (Glitter) | Rio 2022,216,2.87,P,2023-08-31 10:16:12.004125
Sticker | YEKINDAR (Glitter) | Rio 2022,266,2.87,P,2023-08-31 10:16:12.004125
Sticker | latto (Glitter) | Rio 2022,460,2.87,P,2023-08-31 10:16:14.140626
Sticker | SENER1 (Glitter) | Rio 2022,188,2.88,P,2023-08-31 10:16:14.140626
Sticker | bLitz (Glitter) | Rio 2022,398,2.94,P,2023-08-31 10:16:14.140626
Sticker | Perfecto (Glitter) | Rio 2022,229,2.94,P,2023-08-31 10:16:14.140626
Sticker | mezii (Glitter) | Rio 2022,497,2.94,P,2023-08-31 10:16:14.140626
Sticker | Ax1Le | Rio 2022,574,3.01,P,2023-08-31 10:16:14.140626
Sticker | chelo (Glitter) | Rio 2022,341,3.04,P,2023-08-31 10:16:14.140626
Sticker | NAF (Glitter) | Rio 2022,338,3.05,P,2023-08-31 10:16:14.140626
"Sticker | fame (Glitter, Champion) | Rio 2022",569,3.15,P,2023-08-31 10:16:14.140626
Sticker | oSee (Glitter) | Rio 2022,178,3.22,P,2023-08-31 10:16:14.140626
Sticker | k1to (Glitter) | Rio 2022,244,3.23,P,2023-08-31 10:16:58.100543
Sticker | siuhy (Glitter) | Rio 2022,188,3.31,P,2023-08-31 10:16:58.100543
Sticker | ZywOo | Rio 2022,851,3.38,P,2023-08-31 10:16:58.100543
Sticker | boltz (Glitter) | Rio 2022,484,3.47,P,2023-08-31 10:16:58.100543
Sticker | Dycha (Glitter) | Rio 2022,367,3.50,P,2023-08-31 10:16:58.100543
Sticker | Spinx (Glitter) | Rio 2022,237,3.51,P,2023-08-31 10:16:58.100543
Sticker | max | Rio 2022,479,3.51,P,2023-08-31 10:16:58.100543
Sticker | dav1deuS (Glitter) | Rio 2022,297,3.52,P,2023-08-31 10:16:58.100543
Sticker | nicoodoz (Glitter) | Rio 2022,166,3.53,P,2023-08-31 10:16:58.100543
Sticker | BUDA (Glitter) | Rio 2022,201,3.53,P,2023-08-31 10:16:58.100543
Sticker | Grayhound Gaming (Glitter) | Rio 2022,"1,641",3.56,P,2023-08-31 10:17:14.267572
Sticker | jabbi (Glitter) | Rio 2022,219,3.57,P,2023-08-31 10:17:14.267572
Sticker | SunPayus (Glitter) | Rio 2022,159,3.64,P,2023-08-31 10:17:14.267572
Sticker | sh1ro | Rio 2022,454,3.64,P,2023-08-31 10:17:14.267572
Sticker | fame (Glitter) | Rio 2022,318,3.68,P,2023-08-31 10:17:14.267572
Sticker | CeRq (Glitter) | Rio 2022,235,3.69,P,2023-08-31 10:17:14.267572
Sticker | MOUZ | Rio 2022,"10,522",3.76,P,2023-08-31 10:17:14.267572
Sticker | BIG (Glitter) | Rio 2022,"2,414",3.94,P,2023-08-31 10:17:14.267572
Sticker | Cloud9 | Rio 2022,"12,152",3.94,P,2023-08-31 10:17:14.267572
Sticker | n0rb3r7 (Glitter) | Rio 2022,105,3.96,P,2023-08-31 10:17:14.267572
Sticker | stavn (Glitter) | Rio 2022,159,3.98,P,2023-08-31 10:17:19.049814
Sticker | VINI | Rio 2022,461,3.99,P,2023-08-31 10:17:19.049814
Sticker | saffee (Glitter) | Rio 2022,322,4.00,P,2023-08-31 10:17:19.049814
Sticker | broky (Glitter) | Rio 2022,145,4.03,P,2023-08-31 10:17:19.049814
Sticker | JDC (Glitter) | Rio 2022,234,4.04,P,2023-08-31 10:17:19.049814
Sticker | Magisk (Glitter) | Rio 2022,136,4.09,P,2023-08-31 10:17:19.049814
Sticker | KRIMZ (Glitter) | Rio 2022,181,4.11,P,2023-08-31 10:17:19.049814
Sticker | INS | Rio 2022,"1,599",4.18,P,2023-08-31 10:17:19.049814
Sticker | interz (Glitter) | Rio 2022,334,4.20,P,2023-08-31 10:17:19.049814
Sticker | ENCE (Glitter) | Rio 2022,"1,850",4.29,P,2023-08-31 10:17:19.049814
Sticker | torzsi (Glitter) | Rio 2022,249,4.30,P,2023-08-31 10:17:21.700246
Sticker | karrigan (Glitter) | Rio 2022,336,4.80,P,2023-08-31 10:17:21.700246
Sticker | kabal (Glitter) | Rio 2022,122,4.84,P,2023-08-31 10:17:21.700246
Sticker | sdy (Glitter) | Rio 2022,176,4.84,P,2023-08-31 10:17:21.700246
Sticker | Bad News Eagles (Glitter) | Rio 2022,"1,336",4.98,P,2023-08-31 10:17:21.700246
Sticker | Ninjas in Pyjamas (Glitter) | Rio 2022,"1,025",5.01,P,2023-08-31 10:17:21.700246
Sticker | electronic (Glitter) | Rio 2022,338,5.03,P,2023-08-31 10:17:21.700246
Sticker | nafany (Glitter) | Rio 2022,171,5.20,P,2023-08-31 10:17:21.700246
Sticker | gxx- (Glitter) | Rio 2022,119,5.24,P,2023-08-31 10:17:21.700246
Sticker | Evil Geniuses (Glitter) | Rio 2022,"1,490",5.31,P,2023-08-31 10:17:21.700246
Sticker | dupreeh (Glitter) | Rio 2022,139,5.35,P,2023-08-31 10:17:25.478074
Sticker | IHC Esports (Glitter) | Rio 2022,"1,915",5.42,P,2023-08-31 10:17:25.478074
Sticker | Liazz (Glitter) | Rio 2022,173,5.46,P,2023-08-31 10:17:25.478074
Sticker | TRY (Glitter) | Rio 2022,172,5.52,P,2023-08-31 10:17:25.478074
Sticker | Hobbit (Glitter) | Rio 2022,211,5.88,P,2023-08-31 10:17:25.478074
Sticker | syrsoN (Glitter) | Rio 2022,191,5.91,P,2023-08-31 10:17:25.478074
Sticker | GamerLegion (Glitter) | Rio 2022,"1,176",5.91,P,2023-08-31 10:17:25.478074
Sticker | FlameZ (Glitter) | Rio 2022,141,6.10,P,2023-08-31 10:17:25.478074
Sticker | frozen (Glitter) | Rio 2022,206,6.49,P,2023-08-31 10:17:25.478074
Sticker | fer (Glitter) | Rio 2022,213,6.61,P,2023-08-31 10:17:25.478074
Sticker | fer (Glitter) | Rio 2022,213,6.61,P,2023-08-31 10:17:28.120173
Sticker | OG (Glitter) | Rio 2022,"1,263",6.67,P,2023-08-31 10:17:28.120173
Sticker | KSCERATO (Glitter) | Rio 2022,202,6.72,P,2023-08-31 10:17:28.120173
Sticker | rain (Glitter) | Rio 2022,167,6.81,P,2023-08-31 10:17:28.120173
Sticker | w0nderful (Glitter) | Rio 2022,180,7.02,P,2023-08-31 10:17:28.120173
Sticker | apEX (Glitter) | Rio 2022,131,7.24,P,2023-08-31 10:17:28.120173
Sticker | TACO (Glitter) | Rio 2022,169,7.43,P,2023-08-31 10:17:28.120173
Sticker | FalleN | Rio 2022,"1,715",7.71,P,2023-08-31 10:17:28.120173
Sticker | Vitality (Glitter) | Rio 2022,"1,035",7.85,P,2023-08-31 10:17:28.120173
Sticker | sk0R (Glitter) | Rio 2022,102,7.87,P,2023-08-31 10:17:28.120173
Sticker | degster (Glitter) | Rio 2022,182,8.46,P,2023-08-31 10:17:30.311303
Sticker | cadiaN (Glitter) | Rio 2022,90,8.57,P,2023-08-31 10:17:30.311303
Sticker | b1t (Glitter) | Rio 2022,142,8.57,P,2023-08-31 10:17:30.311303
Sticker | Heroic (Glitter) | Rio 2022,"1,034",8.58,P,2023-08-31 10:17:30.311303
Sticker | Team Liquid (Glitter) | Rio 2022,683,10.61,P,2023-08-31 10:17:30.311303
Sticker | s1mple | Rio 2022,631,10.72,P,2023-08-31 10:17:30.311303
Sticker | Sprout Esports (Glitter) | Rio 2022,"1,129",11.65,P,2023-08-31 10:17:30.311303
Sticker | Fnatic (Glitter) | Rio 2022,"1,133",11.90,P,2023-08-31 10:17:30.311303
Sticker | Jame (Glitter) | Rio 2022,120,12.26,P,2023-08-31 10:17:30.311303
Sticker | NQZ | Rio 2022,175,12.61,P,2023-08-31 10:17:30.311303
